event_id,user_id,event_type,event_ts,amount,country
e15062,u1454,click,2026-02-03 11:56:22,0.0,GB
e15063,u950,click,2026-01-21 15:35:22,0.0,AU
e15064,u235,click,2026-02-09 22:58:22,0.0,IN
e15065,u182,purchase,2026-01-31 04:54:22,27.68,AU
e15066,u508,view,2026-02-01 11:54:22,0.0,AU
e15067,u1229,view,2026-01-14 08:28:22,0.0,GB
e15068,u1321,click,2026-02-09 00:44:22,0.0,US
e15069,u13,view,2026-01-25 13:45:22,0.0,AU
e15070,u1540,signup,2026-01-23 04:08:22,0.0,GB
e15071,u1004,purchase,2026-01-24 19:26:22,41.67,CA
e15072,u1523,refund,2026-02-04 13:00:22,46.57,US
e15073,u664,signup,2026-01-31 23:26:22,0.0,US
e15074,u1962,signup,2026-02-01 16:18:22,0.0,IN
e15075,u1029,click,2026-02-07 07:34:22,0.0,CA
e15076,u1192,click,2026-02-09 03:04:22,0.0,GB
e15077,u469,signup,2026-02-05 12:47:22,0.0,CA
e15078,u79,click,2026-01-18 10:44:22,0.0,CA
e15079,u247,click,2026-01-19 22:51:22,0.0,IN
e15080,u1131,signup,2026-02-01 07:20:22,0.0,IN
e15081,u287,purchase,2026-02-02 01:13:22,26.23,AU
e15082,u1969,refund,2026-01-29 00:27:22,58.64,CA
e15083,u1319,refund,2026-01-14 05:47:22,45.39,AU
e15084,u710,click,2026-01-27 13:29:22,0.0,CA
e15085,u1084,signup,2026-01-29 10:48:22,0.0,AU
e15086,u332,view,2026-01-27 22:58:22,0.0,GB
e15087,u621,purchase,2026-02-01 09:09:22,121.06,US
e15088,u38,refund,2026-01-31 16:47:22,65.87,IN
e15089,u273,purchase,2026-02-04 14:34:22,28.49,CA
e15090,u1239,click,2026-02-06 06:13:22,0.0,IN
e15091,u901,purchase,2026-01-20 03:47:22,54.25,GB
e15092,u586,purchase,2026-02-05 03:11:22,91.56,US
e15093,u690,view,2026-01-30 13:50:22,0.0,CA
e15094,u630,purchase,2026-01-18 23:54:22,29.91,US
e15095,u543,signup,2026-01-26 13:52:22,0.0,IN
e15096,u1575,view,2026-01-16 14:52:22,0.0,IN
e15097,u1545,purchase,2026-01-28 21:44:22,116.45,US
e15098,u1115,refund,2026-01-14 08:41:22,58.07,US
e15099,u255,view,2026-02-06 09:31:22,0.0,AU
e15100,u1565,view,2026-01-11 15:33:22,0.0,IN
e15101,u1416,purchase,2026-01-28 10:37:22,114.46,GB
e15102,u1105,purchase,2026-02-06 01:01:22,57.53,AU
e15103,u420,refund,2026-01-31 21:51:22,62.5,IN
e15104,u103,refund,2026-01-31 07:31:22,77.86,GB
e15105,u1790,refund,2026-02-02 07:08:22,21.34,AU
e15106,u931,signup,2026-02-10 07:07:22,0.0,US
e15107,u571,signup,2026-01-13 23:19:22,0.0,CA
e15108,u837,click,2026-01-11 14:34:22,0.0,IN
e15109,u950,refund,2026-01-21 18:00:22,1.01,AU
e15110,u1918,purchase,2026-01-23 22:59:22,46.23,CA
e15111,u1006,view,2026-01-21 19:13:22,0.0,CA
e15112,u663,signup,2026-01-26 01:37:22,0.0,US
e15113,u831,refund,2026-01-23 01:24:22,115.15,US
e15114,u1668,refund,2026-01-22 17:41:22,40.18,AU
e15115,u519,view,2026-02-05 22:51:22,0.0,US
e15116,u778,signup,2026-01-23 13:04:22,0.0,CA
e15117,u1651,refund,2026-01-12 06:50:22,68.75,IN
e15118,u373,view,2026-01-12 15:41:22,0.0,IN
e15119,u1955,refund,2026-01-12 09:25:22,27.1,GB
e15120,u784,view,2026-01-16 01:41:22,0.0,GB
e15121,u1020,view,2026-01-18 13:50:22,0.0,GB
e15122,u1508,click,2026-01-19 14:03:22,0.0,GB
e15123,u1086,refund,2026-01-16 00:58:22,0,US
e15124,u1971,view,2026-02-06 03:40:22,0.0,US
e15125,u1316,refund,2026-01-30 14:55:22,82.1,GB
e15126,u1000,refund,2026-01-24 01:38:22,104.19,GB
e15127,u1115,view,2026-01-18 03:30:22,0.0,US
e15128,u1760,view,2026-02-03 11:49:22,0.0,GB
e15129,u302,click,2026-01-14 14:45:22,0.0,CA
e15130,u268,refund,2026-01-11 18:55:22,71.72,US
e15131,u595,click,2026-01-30 17:18:22,0.0,IN
e15132,u623,refund,2026-02-06 06:02:22,117.63,GB
e15133,u237,click,2026-02-03 08:36:22,0.0,IN
e15134,u803,click,2026-02-01 23:04:22,0.0,AU
e15135,u885,refund,2026-02-01 03:41:22,74.88,CA
e15136,u1877,view,2026-01-15 03:39:22,0.0,AU
e15137,u301,purchase,2026-02-03 19:05:22,75.41,GB
e15138,u1944,refund,2026-02-05 13:19:22,90.27,US
e15139,u287,purchase,2026-01-15 03:01:22,27.65,US
e15140,u1379,signup,2026-01-24 06:25:22,0.0,US
e15141,u571,click,2026-01-12 23:10:22,0.0,US
e15142,u862,view,2026-01-23 08:11:22,0.0,IN
e15143,u1239,purchase,2026-02-06 22:32:22,2.63,CA
e15144,u190,purchase,2026-01-27 00:41:22,85.15,IN
e15145,u1308,purchase,2026-01-19 19:11:22,105.79,CA
e15146,u1935,view,2026-01-13 21:54:22,0.0,CA
e15147,u1182,click,2026-01-11 16:38:22,0.0,US
e15148,u465,view,2026-01-28 08:06:22,0.0,US
e15149,u692,view,2026-01-12 23:35:22,0.0,US
e15150,u665,view,2026-01-15 15:59:22,0.0,GB
e15151,u1337,refund,2026-02-03 06:44:22,104.9,AU
e15152,u189,signup,2026-01-29 01:38:22,0.0,GB
e15153,u1538,purchase,2026-01-25 20:49:22,73.66,US
e15154,u754,view,2026-01-15 20:58:22,0.0,CA
e15155,u431,view,2026-01-26 13:05:22,0.0,CA
e15156,u146,click,2026-01-21 21:01:22,0.0,IN
e15157,u1134,signup,2026-01-14 20:03:22,0.0,AU
e15158,u1966,refund,2026-01-28 00:27:22,82.52,CA
e15159,u240,signup,2026-01-26 16:22:22,0.0,AU
e15160,u1627,refund,2026-02-02 10:39:22,39.94,CA
e15161,u33,click,2026-01-20 07:16:22,0.0,IN
e15162,u334,refund,2026-01-23 00:42:22,37.84,US
e15163,u1407,click,2026-02-09 00:51:22,0.0,AU
e15164,u1240,view,2026-01-15 05:44:22,0.0,AU
e15165,u1498,purchase,2026-02-05 01:46:22,42.82,IN
e15166,u1026,signup,2026-02-01 11:06:22,0.0,US
e15167,u1800,purchase,2026-02-07 08:01:22,51.84,IN
e15168,u1917,signup,2026-02-01 06:52:22,0.0,CA
e15169,u1993,signup,2026-01-29 03:06:22,0.0,AU
e15170,u664,signup,2026-01-26 00:02:22,0.0,IN
e15171,u617,click,2026-01-20 18:44:22,0.0,AU
e15172,u1543,view,2026-02-02 11:25:22,0.0,IN
e15173,u394,click,2026-01-14 00:26:22,0.0,US
e15174,u1963,signup,2026-01-31 11:14:22,0.0,IN
e15175,u1673,refund,2026-02-03 11:16:22,98.71,US
e15176,u1788,click,2026-01-14 02:45:22,0.0,US
e15177,u911,click,2026-01-25 03:05:22,0.0,CA
e15178,u805,refund,2026-01-16 11:31:22,130.38,AU
e15179,u534,click,2026-01-16 22:39:22,0.0,GB
e15180,u1773,signup,2026-01-18 06:56:22,0.0,GB
e15181,u757,click,2026-01-13 21:15:22,0.0,US
e15182,u1297,click,2026-01-11 15:39:22,0.0,GB
e15183,u1482,refund,2026-01-29 02:41:22,74.85,AU
e15184,u1680,purchase,2026-01-25 03:40:22,55.26,IN
e15185,u625,view,2026-02-08 19:04:22,0.0,IN
e15186,u1630,refund,2026-01-13 03:19:22,49.59,IN
e15187,u205,click,2026-01-17 09:05:22,0.0,IN
e15188,u872,refund,2026-01-27 20:22:22,54.46,AU
e15189,u632,click,2026-02-09 07:03:22,0.0,AU
e15190,u1127,click,2026-02-04 20:13:22,0.0,AU
e15191,u61,view,2026-02-08 15:36:22,0.0,AU
e15192,u1126,view,2026-01-18 07:19:22,0.0,US
e15193,u667,view,2026-02-06 06:25:22,0.0,AU
e15194,u1426,click,2026-01-31 19:42:22,0.0,IN
e15195,u1094,refund,2026-01-14 19:58:22,76.56,IN
e15196,u1541,signup,2026-01-14 02:13:22,0.0,AU
e15197,u1846,signup,2026-01-12 11:25:22,0.0,GB
e15198,u1615,purchase,2026-01-26 13:24:22,29.27,IN
e15199,u292,click,2026-01-14 20:59:22,0.0,US
e15200,u1937,view,2026-01-28 22:57:22,0.0,CA
e15201,u491,refund,2026-01-30 22:55:22,130.4,CA
e15202,u1979,purchase,2026-02-09 12:41:22,23.68,IN
e15203,u1922,view,2026-01-24 08:32:22,0.0,AU
e15204,u1493,purchase,2026-01-19 22:39:22,36.63,US
e15205,u1693,click,2026-01-14 18:29:22,0.0,IN
e15206,u1896,view,2026-01-16 17:34:22,0.0,US
e15207,u1688,view,2026-01-22 22:13:22,0.0,IN
e15208,u1716,purchase,2026-01-17 08:22:22,137.91,GB
e15209,u1200,click,2026-01-20 09:15:22,0.0,IN
e15210,u899,view,2026-01-28 03:49:22,0.0,GB
e15211,u162,click,2026-02-08 20:28:22,0.0,GB
e15212,u1301,signup,2026-01-21 14:33:22,0.0,US
e15213,u1519,click,2026-01-24 23:40:22,0.0,CA
e15214,u804,view,2026-02-10 09:33:22,0.0,US
e15215,u779,signup,2026-01-24 03:49:22,0.0,US
e15216,u66,purchase,2026-02-06 12:27:22,0,IN
e15217,u1618,signup,2026-01-26 22:09:22,0.0,CA
e15218,u888,signup,2026-01-18 17:34:22,0.0,US
e15219,u104,click,2026-02-07 11:30:22,0.0,IN
e15220,u1718,refund,2026-01-22 10:25:22,98.89,US
e15221,u542,signup,2026-01-20 16:48:22,0.0,US
e15222,u587,view,2026-01-16 08:23:22,0.0,IN
e15223,u882,click,2026-01-13 11:13:22,0.0,IN
e15224,u346,view,2026-02-02 14:10:22,0.0,AU
e15225,u1475,refund,2026-02-03 04:24:22,55.93,AU
e15226,u1508,click,2026-02-04 08:10:22,0.0,AU
e15227,u709,purchase,2026-01-29 13:01:22,31.52,CA
e15228,u445,signup,2026-01-22 01:09:22,0.0,IN
e15229,u498,signup,2026-01-20 14:00:22,0.0,CA
e15230,u1921,refund,2026-01-27 14:59:22,59.35,AU
e15231,u468,refund,2026-02-02 03:08:22,101.57,IN
e15232,u1835,refund,2026-01-22 18:59:22,89.92,IN
e15233,u359,click,2026-01-31 06:03:22,0.0,US
e15234,u1364,purchase,2026-01-28 05:33:22,71.39,AU
e15235,u1949,purchase,2026-01-23 20:17:22,54.59,US
e15236,u680,purchase,2026-01-27 10:56:22,30.56,AU
e15237,u1475,view,2026-01-18 18:28:22,0.0,US
e15238,u1033,refund,2026-01-15 09:51:22,85.71,IN
e15239,u200,signup,2026-01-13 13:19:22,0.0,AU
e15240,u297,view,2026-01-29 00:43:22,0.0,IN
e15241,u1867,click,2026-01-18 02:43:22,0.0,IN
e15242,u1024,purchase,2026-01-31 19:37:22,94.33,AU
e15243,u307,refund,2026-02-04 12:06:22,13.3,IN
e15244,u1687,click,2026-01-21 17:51:22,0.0,US
e15245,u1932,purchase,2026-01-31 13:34:22,108.88,AU
e15246,u874,refund,2026-02-03 19:07:22,74.99,US
e15247,u1014,refund,2026-01-13 11:02:22,74.48,AU
e15248,u1211,purchase,2026-01-14 20:42:22,93.36,CA
e15249,u1343,purchase,2026-02-08 08:12:22,151.27,CA
e15250,u1167,signup,2026-01-23 11:23:22,0.0,CA
e15251,u168,refund,2026-01-22 03:16:22,0,AU
e15252,u806,refund,2026-01-26 06:01:22,53.88,AU
e15253,u1098,purchase,2026-02-10 10:39:22,84.51,GB
e15254,u589,refund,2026-02-02 18:48:22,98.42,CA
e15255,u867,purchase,2026-01-16 10:31:22,57.67,GB
e15256,u821,view,2026-01-19 12:39:22,0.0,US
e15257,u187,purchase,2026-02-02 13:15:22,74.57,GB
e15258,u1988,signup,2026-01-26 18:25:22,0.0,AU
e15259,u1419,view,2026-02-01 21:34:22,0.0,AU
e15260,u1509,click,2026-02-03 23:08:22,0.0,CA
e15261,u707,refund,2026-01-12 23:34:22,51.25,GB
e15262,u872,refund,2026-01-23 09:55:22,18.52,AU
e15263,u1132,click,2026-01-21 21:35:22,0.0,US
e15264,u1052,signup,2026-01-20 10:28:22,0.0,GB
e15265,u1920,click,2026-01-19 16:25:22,0.0,US
e15266,u1197,view,2026-01-25 21:36:22,0.0,IN
e15267,u343,click,2026-01-29 03:13:22,0.0,IN
e15268,u1816,purchase,2026-01-20 07:31:22,65.59,GB
e15269,u1432,refund,2026-02-04 20:26:22,30.34,GB
e15270,u494,click,2026-01-12 09:40:22,0.0,AU
e15271,u392,purchase,2026-01-22 16:55:22,73.16,AU
e15272,u1395,view,2026-01-20 01:18:22,0.0,US
e15273,u997,click,2026-02-07 07:18:22,0.0,GB
e15274,u1084,purchase,2026-02-04 02:56:22,115.21,US
e15275,u1332,signup,2026-02-01 21:59:22,0.0,GB
e15276,u724,purchase,2026-02-02 23:37:22,64.19,US
e15277,u1889,refund,2026-01-29 03:26:22,47.74,IN
e15278,u16,click,2026-01-27 22:38:22,0.0,AU
e15279,u1508,refund,2026-01-24 14:35:22,106.04,US
e15280,u1567,refund,2026-01-14 15:38:22,90.95,GB
e15281,u439,refund,2026-01-11 20:08:22,23.56,GB
e15282,u1904,refund,2026-01-31 06:13:22,15.74,CA
e15283,u1458,purchase,2026-02-04 14:46:22,134.57,CA
e15284,u620,signup,2026-01-14 15:15:22,0.0,US
e15285,u1415,view,2026-02-06 18:52:22,0.0,CA
e15286,u1920,refund,2026-01-19 18:45:22,109.17,IN
e15287,u725,purchase,2026-01-16 13:50:22,47.54,CA
e15288,u1358,refund,2026-01-15 12:18:22,27.48,US
e15289,u847,click,2026-01-13 08:39:22,0.0,GB
e15290,u1546,refund,2026-02-09 04:28:22,92.85,US
e15291,u273,click,2026-01-14 14:47:22,0.0,CA
e15292,u686,view,2026-01-12 00:47:22,0.0,CA
e15293,u290,view,2026-01-13 15:10:22,0.0,IN
e15294,u309,view,2026-01-20 08:16:22,0.0,IN
e15295,u1871,click,2026-01-24 01:58:22,0.0,US
e15296,u911,view,2026-02-08 20:56:22,0.0,GB
e15297,u888,refund,2026-02-01 14:28:22,72.54,GB
e15298,u145,click,2026-02-04 18:12:22,0.0,IN
e15299,u1732,signup,2026-02-02 16:50:22,0.0,AU
e15300,u809,signup,2026-01-16 18:27:22,0.0,AU
e15301,u1940,click,2026-01-16 19:01:22,0.0,IN
e15302,u1617,refund,2026-01-19 12:16:22,67.2,GB
e15303,u695,view,2026-01-17 22:56:22,0.0,US
e15304,u743,purchase,2026-01-29 00:01:22,111.74,US
e15305,u1302,view,2026-01-30 10:46:22,0.0,AU
e15306,u1438,refund,2026-01-24 21:36:22,59.95,IN
e15307,u1995,signup,2026-02-04 02:11:22,0.0,CA
e15308,u1950,purchase,2026-02-06 01:51:22,71.81,US
e15309,u570,refund,2026-01-30 03:55:22,90.58,IN
e15310,u712,purchase,2026-01-20 11:53:22,52.86,IN
e15311,u1891,purchase,2026-01-31 01:08:22,47.55,US
e15312,u1302,view,2026-02-10 00:28:22,0.0,CA
e15313,u1330,view,2026-02-06 14:54:22,0.0,US
e15314,u53,view,2026-01-31 05:17:22,0.0,CA
e15315,u899,signup,2026-02-07 10:32:22,0.0,US
e15316,u1018,view,2026-02-10 08:07:22,0.0,CA
e15317,u1467,view,2026-01-18 02:49:22,0.0,CA
e15318,u1100,view,2026-01-12 00:45:22,0.0,AU
e15319,u147,signup,2026-02-04 02:47:22,0.0,IN
e15320,u342,signup,2026-02-06 18:28:22,0.0,GB
e15321,u693,view,2026-02-04 20:49:22,0.0,AU
e15322,u363,click,2026-01-19 01:01:22,0.0,CA
e15323,u15,view,2026-01-26 16:03:22,0.0,CA
e15324,u210,click,2026-01-23 19:42:22,0.0,IN
e15325,u217,signup,2026-01-22 12:28:22,0.0,US
e15326,u1220,signup,2026-02-03 08:36:22,0.0,AU
e15327,u999,refund,2026-02-01 15:03:22,29.22,GB
e15328,u619,purchase,2026-01-16 16:07:22,83.08,US
e15329,u1075,click,2026-02-07 12:34:22,0.0,US
e15330,u1020,signup,2026-02-03 16:23:22,0.0,CA
e15331,u918,signup,2026-01-18 19:35:22,0.0,GB
e15332,u1900,signup,2026-01-16 07:04:22,0.0,CA
e15333,u1525,click,2026-01-22 21:54:22,0.0,US
e15334,u1823,view,2026-01-15 15:37:22,0.0,CA
e15335,u1778,click,2026-01-17 22:06:22,0.0,US
e15336,u1656,signup,2026-01-13 15:31:22,0.0,AU
e15337,u1427,click,2026-01-22 01:34:22,0.0,CA
e15338,u524,refund,2026-01-24 15:44:22,45.87,AU
e15339,u1102,refund,2026-01-20 00:08:22,0,GB
e15340,u1877,view,2026-01-28 22:16:22,0.0,CA
e15341,u1163,refund,2026-02-09 06:56:22,94.78,AU
e15342,u1623,refund,2026-01-13 03:29:22,121.86,IN
e15343,u1998,purchase,2026-02-07 07:03:22,40.71,IN
e15344,u1285,view,2026-01-23 02:36:22,0.0,CA
e15345,u1700,signup,2026-02-06 20:10:22,0.0,US
e15346,u1659,click,2026-01-30 18:08:22,0.0,US
e15347,u492,purchase,2026-01-23 08:22:22,45.64,CA
e15348,u1573,view,2026-01-27 01:04:22,0.0,GB
e15349,u1049,view,2026-02-01 17:19:22,0.0,IN
e15350,u1281,signup,2026-01-14 14:39:22,0.0,IN
e15351,u607,refund,2026-01-11 16:03:22,71.79,US
e15352,u1790,purchase,2026-01-15 15:01:22,42.07,IN
e15353,u1105,purchase,2026-01-20 15:47:22,85.8,GB
e15354,u675,click,2026-01-27 08:00:22,0.0,CA
e15355,u799,click,2026-02-05 07:47:22,0.0,GB
e15356,u191,click,2026-01-13 22:51:22,0.0,CA
e15357,u1018,click,2026-02-08 17:56:22,0.0,CA
e15358,u994,click,2026-01-13 15:35:22,0.0,AU
e15359,u856,purchase,2026-01-21 12:18:22,0,IN
e15360,u434,purchase,2026-01-25 20:46:22,64.11,US
e15361,u1440,purchase,2026-01-26 06:04:22,19.96,GB
e15362,u1004,signup,2026-01-14 22:23:22,0.0,IN
e15363,u106,click,2026-01-15 21:45:22,0.0,GB
e15364,u758,signup,2026-01-27 02:28:22,0.0,GB
e15365,u870,view,2026-02-07 01:34:22,0.0,US
e15366,u1049,view,2026-01-27 08:06:22,0.0,GB
e15367,u322,view,2026-01-24 01:33:22,0.0,GB
e15368,u528,signup,2026-01-18 14:18:22,0.0,AU
e15369,u870,view,2026-01-18 05:55:22,0.0,GB
e15370,u1298,refund,2026-02-03 11:09:22,84.85,GB
e15371,u1221,purchase,2026-01-26 18:33:22,0,AU
e15372,u290,click,2026-01-28 07:28:22,0.0,CA
e15373,u1690,view,2026-01-23 13:07:22,0.0,GB
e15374,u1097,click,2026-01-21 20:06:22,0.0,IN
e15375,u532,purchase,2026-02-10 07:28:22,18.26,US
e15376,u967,refund,2026-01-22 18:52:22,68.18,GB
e15377,u1759,click,2026-01-14 05:33:22,0.0,AU
e15378,u844,signup,2026-01-20 20:18:22,0.0,AU
e15379,u497,click,2026-01-29 18:55:22,0.0,IN
e15380,u128,refund,2026-01-16 22:39:22,82.3,CA
e15381,u1091,refund,2026-02-02 03:25:22,46.62,AU
e15382,u445,refund,2026-01-21 02:39:22,23.66,GB
e15383,u1587,signup,2026-01-28 05:56:22,0.0,CA
e15384,u723,refund,2026-02-06 22:43:22,0,US
e15385,u1609,signup,2026-01-25 07:23:22,0.0,CA
e15386,u1842,click,2026-01-20 10:46:22,0.0,AU
e15387,u546,refund,2026-02-07 20:58:22,104.49,AU
e15388,u15,view,2026-02-06 23:56:22,0.0,CA
e15389,u223,view,2026-02-03 11:43:22,0.0,AU
e15390,u1560,click,2026-02-03 20:07:22,0.0,US
e15391,u466,view,2026-01-29 11:26:22,0.0,AU
e15392,u718,refund,2026-02-03 17:20:22,71.83,IN
e15393,u1547,view,2026-01-26 14:07:22,0.0,CA
e15394,u892,signup,2026-01-20 21:28:22,0.0,IN
e15395,u1836,view,2026-01-15 03:35:22,0.0,AU
e15396,u1253,purchase,2026-02-05 19:05:22,25.17,US
e15397,u1961,purchase,2026-01-25 19:53:22,64.21,IN
e15398,u603,purchase,2026-02-09 06:05:22,108.91,AU
e15399,u1034,purchase,2026-01-17 04:51:22,34.87,AU
e15400,u1072,click,2026-02-07 13:22:22,0.0,US
e15401,u223,click,2026-01-15 10:15:22,0.0,US
e15402,u291,click,2026-01-17 03:40:22,0.0,CA
e15403,u1353,click,2026-02-04 11:21:22,0.0,US
e15404,u487,signup,2026-01-15 23:16:22,0.0,CA
e15405,u1155,purchase,2026-02-04 17:04:22,198.86,AU
e15406,u535,click,2026-02-08 05:40:22,0.0,CA
e15407,u1854,signup,2026-01-15 08:52:22,0.0,GB
e15408,u1259,view,2026-01-16 13:53:22,0.0,GB
e15409,u1253,view,2026-02-07 12:00:22,0.0,CA
e15410,u1447,click,2026-01-27 23:07:22,0.0,IN
e15411,u329,view,2026-02-10 02:00:22,0.0,CA
e15412,u1715,purchase,2026-01-14 04:41:22,27.55,GB
e15413,u1287,refund,2026-01-18 01:43:22,52.77,US
e15414,u542,refund,2026-01-24 14:59:22,162.89,GB
e15415,u567,click,2026-02-09 13:10:22,0.0,GB
e15416,u1559,view,2026-02-08 16:19:22,0.0,GB
e15417,u716,view,2026-02-03 08:55:22,0.0,IN
e15418,u1815,purchase,2026-01-14 06:35:22,24.6,IN
e15419,u896,refund,2026-02-03 06:05:22,77.53,CA
e15420,u1217,signup,2026-01-20 16:43:22,0.0,US
e15421,u322,signup,2026-01-19 17:44:22,0.0,IN
e15422,u1730,refund,2026-01-17 21:04:22,57.57,IN
e15423,u474,view,2026-01-28 18:16:22,0.0,CA
e15424,u1490,purchase,2026-02-07 10:40:22,91.61,US
e15425,u351,signup,2026-02-03 04:32:22,0.0,GB
e15426,u294,refund,2026-01-24 09:49:22,74.93,IN
e15427,u825,view,2026-01-14 00:30:22,0.0,AU
e15428,u1839,refund,2026-01-24 04:44:22,35.23,GB
e15429,u381,view,2026-02-06 22:33:22,0.0,AU
e15430,u1857,signup,2026-02-07 21:22:22,0.0,AU
e15431,u1786,signup,2026-01-15 22:49:22,0.0,GB
e15432,u945,purchase,2026-02-05 03:58:22,90.79,US
e15433,u156,click,2026-01-20 16:44:22,0.0,AU
e15434,u1808,signup,2026-02-04 20:04:22,0.0,CA
e15435,u1440,view,2026-02-04 18:49:22,0.0,US
e15436,u1085,signup,2026-01-18 19:54:22,0.0,AU
e15437,u816,click,2026-02-02 01:36:22,0.0,AU
e15438,u1465,signup,2026-01-26 06:35:22,0.0,CA
e15439,u876,refund,2026-02-10 05:12:22,42.7,CA
e15440,u1026,signup,2026-02-05 23:58:22,0.0,IN
e15441,u198,refund,2026-02-01 13:31:22,93.69,IN
e15442,u882,click,2026-01-22 22:32:22,0.0,IN
e15443,u1481,signup,2026-01-14 14:45:22,0.0,US
e15444,u682,purchase,2026-02-07 22:11:22,95.43,IN
e15445,u71,refund,2026-02-06 07:16:22,41.78,AU
e15446,u1609,refund,2026-02-04 23:31:22,32.13,AU
e15447,u93,signup,2026-02-06 17:16:22,0.0,GB
e15448,u383,view,2026-01-14 21:38:22,0.0,AU
e15449,u1186,view,2026-01-20 17:21:22,0.0,US
e15450,u1888,signup,2026-02-08 06:44:22,0.0,US
e15451,u726,signup,2026-02-09 22:25:22,0.0,IN
e15452,u1835,click,2026-01-26 11:30:22,0.0,CA
e15453,u150,purchase,2026-01-25 00:26:22,24.54,CA
e15454,u294,click,2026-02-08 12:24:22,0.0,US
e15455,u919,signup,2026-02-05 13:56:22,0.0,GB
e15456,u904,signup,2026-01-22 12:59:22,0.0,CA
e15457,u851,refund,2026-02-07 09:00:22,27.75,US
e15458,u202,signup,2026-01-14 18:45:22,0.0,CA
e15459,u686,refund,2026-01-29 08:13:22,83.32,GB
e15460,u1092,purchase,2026-01-27 06:43:22,0,GB
e15461,u539,purchase,2026-01-25 04:20:22,28.11,IN
e15462,u1239,refund,2026-01-18 17:03:22,0,IN
e15463,u879,click,2026-01-13 07:59:22,0.0,GB
e15464,u1976,purchase,2026-01-29 08:23:22,83.59,IN
e15465,u133,view,2026-01-29 09:01:22,0.0,IN
e15466,u1509,refund,2026-02-03 21:05:22,127.68,CA
e15467,u1659,click,2026-02-06 22:21:22,0.0,CA
e15468,u478,refund,2026-01-30 10:18:22,0,AU
e15469,u553,click,2026-02-05 14:55:22,0.0,AU
e15470,u1789,purchase,2026-01-20 02:32:22,22.99,CA
e15471,u584,click,2026-01-19 02:05:22,0.0,AU
e15472,u721,signup,2026-01-16 22:03:22,0.0,AU
e15473,u1142,refund,2026-01-13 09:45:22,127.9,AU
e15474,u1501,purchase,2026-01-22 09:19:22,48.28,AU
e15475,u713,view,2026-02-09 17:50:22,0.0,IN
e15476,u671,view,2026-02-01 01:31:22,0.0,CA
e15477,u1371,view,2026-02-06 06:27:22,0.0,AU
e15478,u740,signup,2026-01-31 01:04:22,0.0,GB
e15479,u1925,purchase,2026-02-10 11:40:22,131.18,AU
e15480,u383,view,2026-01-25 04:22:22,0.0,GB
e15481,u1858,view,2026-01-29 07:26:22,0.0,GB
e15482,u1569,refund,2026-02-05 16:04:22,70.9,IN
e15483,u996,purchase,2026-01-16 08:01:22,151.85,US
e15484,u1977,view,2026-01-15 03:32:22,0.0,US
e15485,u1165,view,2026-02-03 15:46:22,0.0,GB
e15486,u630,click,2026-01-21 07:09:22,0.0,GB
e15487,u122,signup,2026-02-01 06:05:22,0.0,AU
e15488,u1722,refund,2026-02-03 18:25:22,23.63,AU
e15489,u1790,refund,2026-01-17 10:39:22,42.58,CA
e15490,u1394,view,2026-02-06 21:10:22,0.0,AU
e15491,u1330,refund,2026-01-19 09:43:22,48.9,US
e15492,u83,click,2026-02-04 04:04:22,0.0,GB
e15493,u1246,refund,2026-01-13 03:39:22,40.16,IN
e15494,u1464,purchase,2026-01-18 08:36:22,67.2,GB
e15495,u1865,purchase,2026-01-27 03:41:22,110.05,AU
e15496,u605,signup,2026-02-01 18:24:22,0.0,CA
e15497,u1700,view,2026-01-31 02:45:22,0.0,US
e15498,u1795,click,2026-02-01 15:03:22,0.0,CA
e15499,u1901,click,2026-01-21 13:25:22,0.0,IN
e15500,u507,view,2026-01-11 22:03:22,0.0,CA
e15501,u823,signup,2026-01-12 01:56:22,0.0,IN
e15502,u1113,purchase,2026-02-05 20:30:22,59.27,CA
e15503,u1950,view,2026-01-23 00:39:22,0.0,GB
e15504,u1678,purchase,2026-01-18 11:59:22,86.55,AU
e15505,u1155,view,2026-01-26 06:41:22,0.0,IN
e15506,u354,signup,2026-01-17 17:49:22,0.0,US
e15507,u1790,refund,2026-01-12 11:22:22,117.76,GB
e15508,u243,click,2026-01-21 21:18:22,0.0,IN
e15509,u949,signup,2026-01-25 17:45:22,0.0,US
e15510,u741,signup,2026-02-02 06:20:22,0.0,US
e15511,u1317,refund,2026-02-01 13:01:22,29.98,US
e15512,u1710,refund,2026-01-28 00:31:22,76.55,AU
e15513,u334,view,2026-01-21 22:26:22,0.0,IN
e15514,u23,refund,2026-01-15 13:07:22,41.76,GB
e15515,u196,refund,2026-01-28 15:17:22,64.47,AU
e15516,u1486,refund,2026-02-07 10:02:22,15.55,GB
e15517,u1085,refund,2026-01-12 11:45:22,61.67,US
e15518,u1200,signup,2026-01-31 17:05:22,0.0,US
e15519,u345,view,2026-01-19 18:07:22,0.0,IN
e15520,u1780,view,2026-01-22 04:24:22,0.0,GB
e15521,u1552,signup,2026-01-11 17:15:22,0.0,AU
e15522,u1840,signup,2026-01-31 09:20:22,0.0,GB
e15523,u10,click,2026-02-07 06:43:22,0.0,US
e15524,u1545,signup,2026-02-07 08:51:22,0.0,US
e15525,u1058,purchase,2026-02-08 05:26:22,39.01,GB
e15526,u892,view,2026-01-23 05:45:22,0.0,GB
